id,latitude,longitude,issue_datetime,weather_datetime,temp_c,humidity,wind_kph,precip_mm,pm10,pm2_5,co,no2,o3,so2
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,207.0,8.0,86.0,2.5
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,208.0,7.8,89.0,2.8
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,204.0,6.8,93.0,2.9
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,197.0,5.4,98.0,2.9
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,193.0,4.6,102.0,3.1
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,192.0,4.4,104.0,3.5
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,194.0,4.9,105.0,4.1
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 21:00:00,nan,nan,nan,nan,10.0,7.6,206.0,7.0,104.0,4.6
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 22:00:00,nan,nan,nan,nan,10.6,8.1,236.0,11.7,99.0,5.0
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-06 23:00:00,nan,nan,nan,nan,11.6,9.0,275.0,18.2,91.0,5.3
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 00:00:00,nan,nan,nan,nan,16.6,13.5,307.0,24.8,82.0,5.5
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 01:00:00,nan,nan,nan,nan,18.4,15.5,325.0,29.2,75.0,5.3
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 02:00:00,nan,nan,nan,nan,18.3,15.5,336.0,35.2,67.0,5.1
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 03:00:00,nan,nan,nan,nan,17.9,15.4,336.0,38.7,60.0,5.0
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 04:00:00,nan,nan,nan,nan,17.8,15.6,323.0,37.8,58.0,5.4
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 05:00:00,nan,nan,nan,nan,17.9,16.1,301.0,34.4,58.0,5.9
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.6,16.2,277.0,30.0,60.0,6.1
SR25-00549716,41.82295411901262,-87.68418634573274,2025-04-07T07:16:55.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.2,15.2,252.0,24.4,64.0,5.5
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,206.0,14.4,71.0,2.4
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,195.0,9.2,80.0,2.3
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,187.0,5.9,86.0,2.2
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,182.0,5.1,88.0,2.1
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,180.0,6.3,88.0,2.0
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,179.0,7.7,82.0,1.9
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,181.0,7.8,84.0,2.2
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,184.0,8.0,86.0,2.5
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,187.0,7.8,89.0,2.8
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,187.0,6.8,93.0,2.9
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,186.0,5.4,98.0,2.9
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,186.0,4.6,102.0,3.1
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,187.0,4.4,104.0,3.5
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,189.0,4.9,105.0,4.1
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 21:00:00,nan,nan,nan,nan,10.0,7.6,194.0,7.0,104.0,4.6
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 22:00:00,nan,nan,nan,nan,10.6,8.1,205.0,11.7,99.0,5.0
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-06 23:00:00,nan,nan,nan,nan,11.6,9.0,220.0,18.2,91.0,5.3
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 00:00:00,nan,nan,nan,nan,16.6,13.5,234.0,24.8,82.0,5.5
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 01:00:00,nan,nan,nan,nan,18.4,15.5,245.0,29.2,75.0,5.3
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 02:00:00,nan,nan,nan,nan,18.3,15.5,255.0,35.2,67.0,5.1
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 03:00:00,nan,nan,nan,nan,17.9,15.4,269.0,38.7,60.0,5.0
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 04:00:00,nan,nan,nan,nan,17.8,15.6,297.0,37.8,58.0,5.4
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 05:00:00,nan,nan,nan,nan,17.9,16.1,328.0,34.4,58.0,5.9
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.6,16.2,339.0,30.0,60.0,6.1
SR25-00549715,41.89673050396833,-87.62485026604966,2025-04-07T07:16:30.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.2,15.2,309.0,24.4,64.0,5.5
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,206.0,14.4,71.0,2.4
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,195.0,9.2,80.0,2.3
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,187.0,5.9,86.0,2.2
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,182.0,5.1,88.0,2.1
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,180.0,6.3,88.0,2.0
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,179.0,7.7,82.0,1.9
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,181.0,7.8,84.0,2.2
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,184.0,8.0,86.0,2.5
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,187.0,7.8,89.0,2.8
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,187.0,6.8,93.0,2.9
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,186.0,5.4,98.0,2.9
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,186.0,4.6,102.0,3.1
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,187.0,4.4,104.0,3.5
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,189.0,4.9,105.0,4.1
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 21:00:00,nan,nan,nan,nan,10.0,7.6,194.0,7.0,104.0,4.6
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 22:00:00,nan,nan,nan,nan,10.6,8.1,205.0,11.7,99.0,5.0
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-06 23:00:00,nan,nan,nan,nan,11.6,9.0,220.0,18.2,91.0,5.3
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 00:00:00,nan,nan,nan,nan,16.6,13.5,234.0,24.8,82.0,5.5
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 01:00:00,nan,nan,nan,nan,18.4,15.5,245.0,29.2,75.0,5.3
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 02:00:00,nan,nan,nan,nan,18.3,15.5,255.0,35.2,67.0,5.1
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 03:00:00,nan,nan,nan,nan,17.9,15.4,269.0,38.7,60.0,5.0
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 04:00:00,nan,nan,nan,nan,17.8,15.6,297.0,37.8,58.0,5.4
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 05:00:00,nan,nan,nan,nan,17.9,16.1,328.0,34.4,58.0,5.9
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.6,16.2,339.0,30.0,60.0,6.1
SR25-00549712,41.85754936488974,-87.64663951607781,2025-04-07T07:16:04.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.2,15.2,309.0,24.4,64.0,5.5
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,225.0,14.4,71.0,2.4
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,205.0,9.2,80.0,2.3
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,191.0,5.9,86.0,2.2
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,190.0,5.1,88.0,2.1
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,195.0,6.3,88.0,2.0
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,200.0,7.7,82.0,1.9
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,205.0,8.0,86.0,2.5
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,205.0,7.8,89.0,2.8
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,202.0,6.8,93.0,2.9
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,196.0,5.4,98.0,2.9
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,194.0,4.6,102.0,3.1
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,194.0,4.4,104.0,3.5
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,198.0,4.9,105.0,4.1
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 21:00:00,nan,nan,nan,nan,10.0,7.6,210.0,7.0,104.0,4.6
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 22:00:00,nan,nan,nan,nan,10.6,8.1,238.0,11.7,99.0,5.0
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-06 23:00:00,nan,nan,nan,nan,11.6,9.0,275.0,18.2,91.0,5.3
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 00:00:00,nan,nan,nan,nan,16.6,13.5,304.0,24.8,82.0,5.5
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 01:00:00,nan,nan,nan,nan,18.4,15.5,319.0,29.2,75.0,5.3
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 02:00:00,nan,nan,nan,nan,18.3,15.5,327.0,35.2,67.0,5.1
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 03:00:00,nan,nan,nan,nan,17.9,15.4,326.0,38.7,60.0,5.0
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 04:00:00,nan,nan,nan,nan,17.8,15.6,316.0,37.8,58.0,5.4
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 05:00:00,nan,nan,nan,nan,17.9,16.1,297.0,34.4,58.0,5.9
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.6,16.2,277.0,30.0,60.0,6.1
SR25-00549710,41.87575305194548,-87.74957358072409,2025-04-07T07:15:36.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.2,15.2,253.0,24.4,64.0,5.5
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,255.0,14.4,71.0,2.4
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,218.0,9.2,80.0,2.3
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,191.0,5.9,86.0,2.2
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,186.0,5.1,88.0,2.1
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,193.0,6.3,88.0,2.0
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,199.0,7.7,82.0,1.9
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,203.0,7.8,84.0,2.2
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,207.0,8.0,86.0,2.5
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,208.0,7.8,89.0,2.8
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,204.0,6.8,93.0,2.9
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,197.0,5.4,98.0,2.9
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,193.0,4.6,102.0,3.1
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 19:00:00,nan,nan,nan,nan,9.3,6.9,192.0,4.4,104.0,3.5
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 20:00:00,nan,nan,nan,nan,9.6,7.2,194.0,4.9,105.0,4.1
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 21:00:00,nan,nan,nan,nan,10.0,7.6,206.0,7.0,104.0,4.6
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 22:00:00,nan,nan,nan,nan,10.6,8.1,236.0,11.7,99.0,5.0
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-06 23:00:00,nan,nan,nan,nan,11.6,9.0,275.0,18.2,91.0,5.3
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 00:00:00,nan,nan,nan,nan,16.6,13.5,307.0,24.8,82.0,5.5
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 01:00:00,nan,nan,nan,nan,18.4,15.5,325.0,29.2,75.0,5.3
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 02:00:00,nan,nan,nan,nan,18.3,15.5,336.0,35.2,67.0,5.1
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 03:00:00,nan,nan,nan,nan,17.9,15.4,336.0,38.7,60.0,5.0
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 04:00:00,nan,nan,nan,nan,17.8,15.6,323.0,37.8,58.0,5.4
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 05:00:00,nan,nan,nan,nan,17.9,16.1,301.0,34.4,58.0,5.9
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.6,16.2,277.0,30.0,60.0,6.1
SR25-00549707,41.82286500094025,-87.68503800000191,2025-04-07T07:15:06.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.2,15.2,252.0,24.4,64.0,5.5
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 07:00:00,nan,nan,nan,nan,13.8,13.0,269.0,22.1,62.0,4.3
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 08:00:00,nan,nan,nan,nan,9.9,9.5,224.0,14.5,71.0,3.6
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 09:00:00,nan,nan,nan,nan,6.1,5.9,191.0,9.0,78.0,3.1
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 10:00:00,nan,nan,nan,nan,4.0,3.8,184.0,7.1,82.0,2.8
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 11:00:00,nan,nan,nan,nan,4.0,3.5,190.0,7.2,84.0,2.6
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 12:00:00,nan,nan,nan,nan,8.2,7.7,196.0,9.7,76.0,2.9
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 13:00:00,nan,nan,nan,nan,8.0,7.2,201.0,9.1,80.0,2.7
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.8,6.8,206.0,8.1,85.0,2.5
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.1,6.7,208.0,7.1,91.0,2.3
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.2,6.6,203.0,5.9,97.0,2.2
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.4,194.0,4.6,103.0,2.1
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.6,6.3,189.0,3.8,108.0,2.0
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 19:00:00,nan,nan,nan,nan,8.6,6.1,187.0,3.2,111.0,2.0
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 20:00:00,nan,nan,nan,nan,8.1,5.7,188.0,3.1,112.0,2.1
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 21:00:00,nan,nan,nan,nan,7.5,5.4,199.0,4.4,110.0,2.2
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 22:00:00,nan,nan,nan,nan,7.4,5.4,229.0,7.8,105.0,2.5
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-06 23:00:00,nan,nan,nan,nan,7.5,5.7,270.0,12.6,97.0,2.9
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 00:00:00,nan,nan,nan,nan,14.7,11.6,304.0,15.8,93.0,3.5
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 01:00:00,nan,nan,nan,nan,17.6,14.6,329.0,21.2,83.0,3.7
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 02:00:00,nan,nan,nan,nan,17.8,15.1,347.0,28.5,69.0,3.9
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 03:00:00,nan,nan,nan,nan,18.0,15.5,353.0,33.1,58.0,4.3
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 04:00:00,nan,nan,nan,nan,18.6,16.3,339.0,32.8,54.0,4.9
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 05:00:00,nan,nan,nan,nan,18.5,16.5,312.0,29.8,53.0,5.7
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 06:00:00,nan,nan,nan,nan,17.8,16.1,284.0,26.0,53.0,5.9
SR25-00549706,41.695429394046606,-87.6812768910029,2025-04-07T07:14:33.000,2025-04-07 07:00:00,nan,nan,nan,nan,16.7,15.4,257.0,21.4,55.0,5.2
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 07:00:00,nan,nan,nan,nan,8.8,8.4,206.0,14.4,71.0,2.4
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 08:00:00,nan,nan,nan,nan,5.1,4.9,195.0,9.2,80.0,2.3
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 09:00:00,nan,nan,nan,nan,3.2,2.9,187.0,5.9,86.0,2.2
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 10:00:00,nan,nan,nan,nan,3.1,2.6,182.0,5.1,88.0,2.1
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 11:00:00,nan,nan,nan,nan,3.9,3.2,180.0,6.3,88.0,2.0
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 12:00:00,nan,nan,nan,nan,6.9,6.1,179.0,7.7,82.0,1.9
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 13:00:00,nan,nan,nan,nan,7.1,6.2,181.0,7.8,84.0,2.2
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 14:00:00,nan,nan,nan,nan,7.5,6.5,184.0,8.0,86.0,2.5
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 15:00:00,nan,nan,nan,nan,8.0,6.7,187.0,7.8,89.0,2.8
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 16:00:00,nan,nan,nan,nan,8.1,6.5,187.0,6.8,93.0,2.9
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 17:00:00,nan,nan,nan,nan,8.4,6.5,186.0,5.4,98.0,2.9
SR25-00549703,41.92877700094062,-87.64858800000191,2025-04-07T07:14:05.000,2025-04-06 18:00:00,nan,nan,nan,nan,8.8,6.7,186.0,4.6,102.0,3.1
